,#_bank_accounts_open,#_credit_cards_held,#_homes_owned,household_size,average_balance,offer_accepted_Yes,mailer_type_Postcard,overdraft_protection_Yes,own_your_home_Yes,reward_Air Miles,reward_Cash Back,reward_Points,income_level_High,income_level_Low,income_level_Medium,credit_rating_High,credit_rating_Low,credit_rating_Medium
14244,2,1,1,4,1258.0,0,0,0,0,0,0,1,0,0,1,1,0,0
14245,1,2,2,6,935.25,0,1,0,1,0,1,0,0,0,1,0,1,0
14246,1,2,2,5,276.5,0,1,0,1,0,0,1,0,0,1,0,0,1
14247,1,2,2,5,1108.0,0,0,0,0,0,0,1,0,0,1,0,0,1
14248,1,3,1,3,1094.25,0,0,0,1,0,0,1,0,1,0,0,1,0
14249,1,2,2,4,1053.75,0,0,0,1,0,0,1,1,0,0,1,0,0
14252,1,3,1,3,964.25,0,0,0,0,0,1,0,0,0,1,0,0,1
14253,3,2,1,4,992.25,1,1,0,1,1,0,0,1,0,0,0,1,0
14254,2,4,1,4,1086.25,1,1,0,1,1,0,0,1,0,0,0,0,1
14255,1,2,1,3,1295.75,1,1,1,0,1,0,0,1,0,0,1,0,0
14256,1,2,1,2,747.5,1,1,0,1,0,1,0,0,0,1,0,1,0
14257,1,2,1,4,1099.5,0,0,0,1,0,0,1,0,1,0,1,0,0
14258,1,1,1,6,918.75,0,0,0,1,1,0,0,0,1,0,1,0,0
14259,1,1,1,3,1006.25,0,0,0,1,0,0,1,1,0,0,1,0,0
14260,1,3,1,3,995.25,0,0,0,1,0,0,1,0,1,0,1,0,0
14261,1,1,1,4,1003.5,0,0,0,1,1,0,0,0,1,0,0,1,0
14262,1,3,1,3,1250.0,0,1,0,1,0,1,0,0,1,0,1,0,0
14263,1,2,1,3,1008.0,0,1,0,0,0,1,0,1,0,0,0,1,0
14264,2,1,2,4,971.25,1,0,1,1,1,0,0,0,0,1,1,0,0
14265,1,1,1,3,272.5,0,0,0,0,0,0,1,0,0,1,0,0,1
14266,2,2,1,2,1218.75,0,0,0,0,0,1,0,0,0,1,0,0,1
14267,2,3,1,4,318.5,1,0,0,1,1,0,0,0,1,0,0,0,1
14268,1,2,1,5,1052.5,0,1,0,1,0,0,1,0,1,0,0,1,0
14269,1,1,2,2,1011.0,0,1,0,0,1,0,0,0,1,0,0,1,0
14270,1,2,2,6,796.75,0,1,0,1,0,1,0,0,1,0,0,1,0
14271,2,2,1,3,1086.25,0,0,0,0,0,1,0,0,1,0,1,0,0
14272,1,2,2,4,1106.25,0,0,0,0,1,0,0,0,0,1,0,1,0
14273,1,3,1,5,1422.5,0,0,0,1,0,1,0,0,1,0,0,1,0
14274,1,2,1,4,749.0,0,0,1,0,1,0,0,0,0,1,1,0,0
14275,1,2,1,2,649.0,0,0,0,0,0,1,0,1,0,0,1,0,0
14276,1,2,1,4,1400.0,1,1,0,1,0,0,1,0,0,1,0,1,0
14277,1,2,1,5,1107.5,0,1,1,1,1,0,0,0,1,0,0,0,1
14278,2,1,1,3,1414.5,0,0,0,1,0,0,1,1,0,0,0,0,1
14279,1,2,2,3,1550.25,0,0,0,1,1,0,0,0,1,0,1,0,0
14280,1,2,1,4,1000.75,0,0,0,1,0,0,1,0,1,0,1,0,0
14281,1,2,1,2,790.25,0,0,0,1,0,1,0,1,0,0,0,0,1
14282,1,3,1,5,1163.75,0,1,0,0,1,0,0,0,0,1,1,0,0
14284,2,2,1,4,844.0,0,0,0,1,0,0,1,0,1,0,1,0,0
14285,1,2,1,3,1292.5,0,1,1,1,1,0,0,1,0,0,0,1,0
14286,1,1,1,4,754.25,0,1,0,0,0,0,1,0,0,1,0,0,1
14287,1,2,1,3,873.75,1,1,0,1,0,0,1,0,0,1,0,1,0
14288,1,1,1,5,1231.0,0,1,0,1,0,1,0,1,0,0,0,0,1
14289,2,1,2,2,868.5,0,0,0,0,0,1,0,0,0,1,0,0,1
14291,1,2,1,3,892.75,0,1,0,1,0,0,1,0,0,1,1,0,0
14292,1,2,1,3,1422.25,0,0,0,1,0,1,0,0,0,1,0,0,1
14294,1,1,1,4,1023.75,0,0,1,1,1,0,0,1,0,0,0,1,0
14295,1,3,1,4,837.25,0,0,0,0,0,0,1,0,0,1,0,0,1
14296,1,3,1,4,1143.5,0,0,0,1,0,1,0,0,0,1,1,0,0
14297,1,1,1,2,1348.5,0,1,0,0,0,1,0,0,0,1,0,0,1
14299,1,2,2,3,907.5,0,0,0,1,0,1,0,0,0,1,1,0,0
14300,1,2,1,3,970.25,0,0,0,0,0,0,1,0,0,1,0,1,0
14302,1,2,2,3,1237.25,0,0,0,1,0,0,1,0,0,1,0,0,1
14303,1,2,2,4,1367.0,0,1,0,1,1,0,0,0,0,1,0,1,0
14304,1,1,1,4,1190.5,0,0,0,1,1,0,0,0,0,1,1,0,0
14305,2,1,2,3,949.0,0,0,0,1,0,0,1,0,1,0,1,0,0
14306,1,1,1,4,1257.25,0,1,0,1,1,0,0,1,0,0,0,0,1
14307,1,2,1,2,1101.0,0,0,0,1,0,1,0,0,0,1,1,0,0
14308,1,2,1,4,751.75,0,1,0,1,0,0,1,0,1,0,0,1,0
14309,1,1,2,3,975.25,0,0,0,1,1,0,0,0,0,1,1,0,0
14310,1,2,1,4,1481.5,0,1,0,1,1,0,0,1,0,0,1,0,0
14311,1,2,1,4,1269.25,0,0,0,0,0,1,0,0,1,0,0,0,1
14312,2,3,2,4,1367.25,0,1,0,1,1,0,0,0,1,0,0,0,1
14313,2,2,1,3,641.75,0,0,0,1,0,1,0,0,0,1,0,0,1
14314,2,2,1,5,779.25,0,0,0,0,0,1,0,0,0,1,0,1,0
14315,1,1,1,3,1173.5,0,0,0,1,1,0,0,0,0,1,1,0,0
14317,1,2,1,4,791.75,0,0,0,1,0,1,0,0,0,1,0,0,1
14318,1,2,2,3,935.5,0,1,0,0,0,0,1,0,0,1,1,0,0
14319,2,3,1,3,1226.75,0,0,0,1,0,1,0,1,0,0,0,0,1
14320,2,2,1,4,866.25,0,0,0,0,0,0,1,0,0,1,1,0,0
14321,1,3,1,4,980.25,0,1,1,1,1,0,0,0,0,1,0,0,1
14322,1,1,1,4,1082.0,0,1,0,1,0,0,1,1,0,0,1,0,0
14323,2,1,1,3,1049.0,0,1,0,1,1,0,0,0,1,0,1,0,0
14324,1,1,1,1,1126.5,0,0,0,1,0,1,0,0,1,0,1,0,0
14325,1,2,1,3,279.75,0,0,0,1,0,0,1,1,0,0,0,1,0
14326,2,2,1,5,728.0,0,1,0,0,0,0,1,1,0,0,0,1,0
14327,1,2,1,2,1387.0,0,0,0,1,0,0,1,1,0,0,0,0,1
14328,1,2,1,2,1002.5,0,0,0,1,0,1,0,0,1,0,1,0,0
14329,1,1,1,3,1048.25,0,0,0,1,0,0,1,0,0,1,0,0,1
14330,1,2,2,4,1108.25,0,1,0,1,0,1,0,1,0,0,0,1,0
14331,1,2,1,5,999.0,0,0,1,1,1,0,0,0,1,0,0,0,1
14332,1,2,1,4,1039.25,0,1,0,1,0,1,0,1,0,0,0,0,1
14333,1,2,2,2,738.0,0,0,0,1,0,1,0,0,0,1,0,0,1
14334,1,4,2,4,1179.75,0,0,0,0,1,0,0,0,0,1,1,0,0
14335,2,1,1,5,1277.25,1,0,0,1,0,1,0,0,1,0,0,1,0
14336,2,3,2,5,752.75,0,0,0,0,0,1,0,0,0,1,0,1,0
14337,1,1,1,1,1111.5,0,0,1,1,0,0,1,0,1,0,0,0,1
14338,1,1,1,4,1146.75,0,1,0,0,0,1,0,0,0,1,1,0,0
14339,1,3,1,3,904.5,0,1,0,0,1,0,0,0,0,1,0,1,0
14340,2,1,1,3,1272.0,0,1,0,1,1,0,0,0,1,0,0,0,1
14341,1,2,1,3,1265.75,0,0,1,1,1,0,0,1,0,0,0,0,1
14343,1,1,2,3,642.0,0,0,0,0,0,1,0,1,0,0,0,0,1
14344,2,2,1,2,1289.75,0,1,0,0,1,0,0,0,0,1,0,0,1
14345,1,2,1,2,1068.25,0,0,0,1,0,1,0,0,0,1,1,0,0
14346,2,2,1,4,960.0,0,1,0,1,0,1,0,1,0,0,0,1,0
14347,1,3,2,5,1068.75,0,1,0,1,1,0,0,0,0,1,0,0,1
14348,1,1,1,3,1200.25,0,1,0,1,0,1,0,0,0,1,0,0,1
14349,2,2,1,3,1309.25,0,0,0,0,0,1,0,0,0,1,1,0,0
14350,1,2,1,2,1063.5,0,1,0,1,1,0,0,0,0,1,1,0,0
14351,2,2,1,3,983.5,0,0,0,1,0,1,0,0,0,1,1,0,0
14352,2,2,1,3,860.0,0,0,0,1,0,1,0,1,0,0,1,0,0
14353,1,2,1,5,1401.0,0,0,0,0,0,0,1,0,1,0,0,1,0
14354,1,2,1,6,1266.25,0,1,0,1,1,0,0,0,0,1,0,1,0
14355,2,2,1,4,1312.5,0,1,0,1,0,0,1,1,0,0,0,1,0
14356,1,3,1,4,742.25,1,1,0,1,0,1,0,0,1,0,0,0,1
14357,1,2,1,5,1105.25,0,1,0,0,1,0,0,0,0,1,0,1,0
14358,1,2,1,5,813.0,0,0,0,1,0,0,1,0,0,1,0,1,0
14359,1,1,1,3,1104.75,0,0,1,1,0,1,0,0,0,1,0,1,0
14360,2,2,2,4,727.75,0,0,0,0,0,0,1,0,1,0,0,1,0
14361,1,2,1,4,773.75,0,0,0,0,0,0,1,1,0,0,1,0,0
14362,1,3,1,5,926.75,0,1,0,1,1,0,0,0,1,0,1,0,0
14363,2,2,1,6,806.25,0,0,1,0,0,0,1,0,1,0,1,0,0
14366,1,2,1,2,1048.5,0,0,0,1,0,1,0,0,0,1,1,0,0
14367,1,2,1,4,1125.0,0,1,0,1,0,0,1,0,0,1,0,0,1
14368,1,2,1,3,760.5,0,1,0,0,0,0,1,0,0,1,0,1,0
14369,1,2,1,3,955.25,0,1,0,0,0,0,1,0,1,0,0,0,1
14370,1,2,1,4,706.75,0,1,1,1,0,0,1,0,0,1,0,0,1
14371,1,1,1,2,661.75,0,1,0,0,1,0,0,0,1,0,1,0,0
14372,1,2,1,3,752.75,0,0,0,0,1,0,0,1,0,0,0,1,0
14373,1,2,1,2,713.0,0,1,0,1,0,1,0,0,0,1,1,0,0
14374,1,1,1,1,1090.75,1,0,0,1,1,0,0,0,0,1,0,1,0
14375,1,2,1,4,798.0,0,0,0,0,1,0,0,1,0,0,0,0,1
14376,1,3,2,3,722.0,0,0,0,1,1,0,0,0,0,1,0,1,0
14377,1,1,1,3,1092.75,0,0,0,0,0,1,0,1,0,0,0,1,0
14378,1,2,1,3,247.0,0,1,0,0,0,0,1,0,0,1,0,0,1
14379,1,2,1,2,1280.25,0,1,0,1,0,1,0,0,1,0,0,1,0
14380,2,3,1,2,1204.5,0,0,0,0,1,0,0,0,1,0,0,1,0
14381,1,3,1,4,325.0,0,0,0,0,1,0,0,0,0,1,0,1,0
14382,1,2,1,3,990.25,0,0,0,1,0,1,0,1,0,0,1,0,0
14383,1,3,1,2,1130.25,0,0,0,1,0,0,1,0,0,1,0,0,1
14384,1,3,1,4,1140.25,0,1,0,1,1,0,0,0,0,1,1,0,0
14385,1,1,2,5,1203.5,0,0,0,1,1,0,0,0,1,0,0,1,0
14386,1,2,2,2,264.25,0,0,0,1,0,0,1,0,0,1,0,1,0
14387,1,1,1,2,1134.25,0,1,0,0,0,1,0,1,0,0,0,1,0
14388,1,1,1,4,287.5,0,1,1,0,0,1,0,0,0,1,1,0,0
14389,3,2,2,3,1102.75,1,1,0,1,1,0,0,0,1,0,0,1,0
14390,2,3,2,2,1094.75,0,0,0,0,0,0,1,1,0,0,0,1,0
14391,1,3,1,4,331.75,0,1,0,1,0,0,1,1,0,0,0,0,1
14392,1,2,1,4,1094.0,0,0,0,1,1,0,0,0,1,0,0,0,1
14393,1,2,1,6,1058.75,0,1,0,1,0,0,1,0,0,1,0,1,0
14394,1,1,1,5,1043.75,0,0,1,1,0,1,0,0,1,0,0,1,0
14395,1,3,2,4,1040.5,0,0,1,1,0,1,0,0,0,1,0,1,0
14396,1,2,1,4,1478.25,0,0,0,0,0,1,0,0,1,0,0,0,1
14397,1,1,1,2,241.5,0,1,1,1,0,0,1,1,0,0,0,1,0
14399,1,3,1,1,987.75,0,0,0,1,0,0,1,0,0,1,0,0,1
14400,1,2,1,4,1014.5,0,1,0,1,1,0,0,0,0,1,1,0,0
14401,1,2,1,4,984.0,0,1,0,1,1,0,0,0,0,1,0,0,1
14402,1,1,1,3,961.5,0,1,0,0,1,0,0,0,0,1,0,1,0
14403,1,2,2,5,1038.5,0,1,0,0,1,0,0,0,1,0,1,0,0
14404,1,2,1,3,1221.75,0,0,0,0,0,1,0,0,0,1,1,0,0
14405,2,3,2,4,1179.5,0,0,0,1,0,0,1,0,0,1,1,0,0
14406,3,2,1,2,1079.0,0,0,0,1,0,0,1,1,0,0,0,0,1
14407,2,1,1,3,1127.0,0,0,0,1,1,0,0,1,0,0,0,1,0
14408,2,2,1,5,1143.5,0,0,0,0,0,1,0,0,1,0,1,0,0
14409,1,3,1,3,1115.0,0,0,0,1,0,1,0,0,0,1,1,0,0
14410,2,2,2,4,1096.75,0,1,0,1,0,1,0,0,0,1,0,1,0
14411,1,2,1,3,1247.5,0,1,0,1,0,0,1,0,0,1,0,1,0
14412,1,2,1,4,1309.75,0,0,0,0,0,0,1,1,0,0,0,1,0
14413,2,2,3,4,1147.25,0,0,1,1,0,1,0,0,0,1,1,0,0
14414,2,2,1,3,1111.5,0,1,0,0,0,1,0,1,0,0,1,0,0
14415,1,2,1,5,1218.25,0,1,0,0,0,0,1,0,0,1,0,1,0
14416,1,1,1,5,1021.25,0,0,0,1,0,1,0,0,1,0,0,0,1
14417,1,2,2,2,1016.5,1,1,0,0,0,0,1,0,0,1,0,1,0
14418,1,4,2,2,1086.0,0,1,0,1,1,0,0,1,0,0,0,0,1
14419,1,1,1,4,1202.5,0,0,0,0,0,1,0,1,0,0,0,0,1
14420,1,2,1,2,1105.0,0,1,0,0,0,0,1,1,0,0,0,1,0
14421,1,2,1,4,964.25,0,1,0,0,0,0,1,0,0,1,0,0,1
14422,1,3,1,5,1406.75,0,0,0,0,0,1,0,0,0,1,1,0,0
14423,1,2,2,5,1210.25,0,0,0,1,1,0,0,0,0,1,1,0,0
14424,2,2,2,1,1199.0,0,0,0,1,0,1,0,0,0,1,1,0,0
14425,1,3,1,2,1052.5,0,1,0,1,0,0,1,0,1,0,0,1,0
14426,1,2,1,5,615.25,0,0,0,1,1,0,0,0,0,1,0,0,1
14427,2,1,1,4,1249.5,0,1,0,1,0,0,1,0,0,1,1,0,0
14428,1,1,1,4,1003.75,0,0,0,0,1,0,0,0,0,1,0,1,0
14429,1,2,1,4,1133.75,0,0,0,0,1,0,0,0,1,0,0,0,1
14430,1,1,1,5,1326.75,0,1,0,1,0,0,1,0,0,1,1,0,0
14431,1,2,1,3,1288.5,0,1,0,1,0,1,0,0,0,1,1,0,0
14432,1,3,1,5,1000.75,0,1,1,1,0,0,1,0,0,1,0,0,1
14433,1,3,1,5,1165.25,0,0,0,0,0,1,0,1,0,0,0,0,1
14434,2,2,1,3,956.5,0,1,1,0,0,0,1,0,0,1,1,0,0
14435,1,3,1,3,895.5,0,1,0,0,0,1,0,1,0,0,0,1,0
14436,2,2,1,3,1150.5,0,1,0,0,1,0,0,0,0,1,1,0,0
14437,1,1,1,4,1075.5,0,1,1,1,0,1,0,1,0,0,1,0,0
14438,1,2,1,4,922.5,0,1,0,0,1,0,0,0,0,1,0,0,1
14439,2,1,2,3,1273.75,0,0,0,1,0,1,0,0,0,1,0,1,0
14440,1,2,2,4,1027.25,0,1,0,0,1,0,0,0,0,1,0,0,1
14441,1,2,1,2,928.25,0,0,0,0,0,0,1,0,0,1,0,1,0
14443,2,2,1,3,870.5,0,1,0,0,0,0,1,0,0,1,1,0,0
14444,2,2,1,4,925.0,0,1,0,1,0,0,1,0,1,0,0,1,0
14445,1,1,1,3,946.0,0,1,0,0,1,0,0,0,0,1,0,1,0
14446,1,3,2,3,810.25,0,1,0,1,0,0,1,1,0,0,0,0,1
14447,1,1,2,3,917.75,0,1,0,1,0,1,0,1,0,0,1,0,0
14448,1,2,2,4,964.0,0,0,0,1,0,0,1,0,0,1,0,1,0
14449,1,4,1,3,746.5,0,1,0,1,0,0,1,0,1,0,1,0,0
14450,1,1,1,5,778.25,0,0,0,0,0,1,0,0,0,1,1,0,0
14451,1,3,1,3,332.25,0,0,0,1,1,0,0,0,0,1,0,0,1
14453,2,1,1,4,1303.5,0,0,0,1,0,0,1,0,0,1,0,1,0
14454,1,1,1,5,1104.5,0,0,0,0,1,0,0,1,0,0,0,0,1
14455,1,2,2,5,1357.5,0,1,1,1,0,1,0,0,1,0,1,0,0
14456,1,2,1,3,822.25,0,0,0,1,0,1,0,1,0,0,0,1,0
14457,1,2,1,5,1071.0,0,1,0,1,0,1,0,0,0,1,0,0,1
14458,1,3,1,2,1243.5,0,0,0,1,1,0,0,1,0,0,0,0,1
14459,1,1,1,6,1199.75,0,1,0,1,0,0,1,0,0,1,1,0,0
14460,1,3,1,3,354.75,0,0,1,0,0,1,0,1,0,0,0,1,0
14461,1,2,1,3,992.5,0,0,0,0,1,0,0,0,1,0,0,0,1
14462,1,2,1,4,1234.25,0,1,0,1,0,0,1,0,0,1,1,0,0
14463,2,3,1,3,665.25,0,1,0,1,1,0,0,0,0,1,0,0,1
14464,1,2,1,1,942.25,0,1,0,1,0,0,1,0,1,0,1,0,0
14465,2,3,1,3,1027.0,0,1,0,1,0,0,1,1,0,0,1,0,0
14466,2,2,1,3,1383.0,0,1,1,1,0,1,0,0,1,0,0,0,1
14468,2,1,1,4,955.5,0,1,0,1,1,0,0,0,1,0,1,0,0
14469,1,1,1,4,926.5,0,0,0,0,0,0,1,1,0,0,0,1,0
14471,2,1,2,2,970.5,0,1,1,1,1,0,0,0,0,1,0,0,1
14472,1,1,2,3,624.75,0,1,0,1,0,1,0,0,0,1,0,0,1
14473,2,2,1,3,1128.5,1,0,0,1,1,0,0,1,0,0,0,0,1
14474,2,2,1,5,1304.25,0,1,0,0,0,1,0,0,0,1,0,1,0
14475,2,3,1,4,1149.75,0,0,0,0,0,0,1,1,0,0,0,0,1
14476,2,2,1,2,343.5,1,1,0,0,0,0,1,0,0,1,0,1,0
14477,1,2,1,5,957.25,0,1,1,1,1,0,0,1,0,0,0,1,0
14478,1,2,2,4,290.25,0,0,0,1,1,0,0,0,0,1,0,0,1
14479,1,2,1,4,1294.5,0,0,1,1,0,0,1,1,0,0,1,0,0
14480,1,2,1,2,257.75,0,1,0,1,0,0,1,1,0,0,1,0,0
14481,1,2,1,1,1078.0,1,1,0,1,1,0,0,0,1,0,0,1,0
14482,1,2,1,1,1273.0,0,1,0,1,0,1,0,0,0,1,1,0,0
14483,1,2,1,5,1169.75,0,1,1,1,1,0,0,1,0,0,0,1,0
14484,2,1,1,4,967.75,0,1,0,0,0,1,0,1,0,0,0,1,0
14485,1,1,1,3,997.0,0,1,0,0,0,0,1,1,0,0,0,0,1
14486,1,1,1,2,1058.5,0,0,0,1,1,0,0,1,0,0,0,1,0
14487,1,1,2,5,925.0,0,0,0,0,1,0,0,0,0,1,0,1,0
14488,1,2,1,3,950.75,0,1,0,1,0,1,0,1,0,0,0,1,0
14489,1,2,1,4,1297.75,0,0,1,1,0,0,1,0,1,0,1,0,0
14490,1,2,2,6,722.25,0,0,0,0,1,0,0,1,0,0,0,1,0
14491,1,3,1,2,1233.5,0,0,0,1,0,1,0,0,0,1,0,1,0
14492,1,3,2,3,1116.5,0,0,0,0,0,0,1,0,0,1,0,0,1
14493,1,2,1,2,732.75,0,0,0,0,0,1,0,0,0,1,0,1,0
14494,1,2,1,2,1185.75,0,0,0,1,0,0,1,1,0,0,0,1,0
14495,2,2,1,1,1017.75,1,1,0,0,0,0,1,0,0,1,0,1,0
14496,1,2,1,4,699.5,0,1,0,1,0,1,0,0,0,1,0,1,0
14497,1,1,1,3,773.25,0,1,0,1,1,0,0,0,0,1,0,0,1
14498,1,3,1,5,325.0,0,1,0,1,0,0,1,0,0,1,0,0,1
14499,2,1,1,3,733.75,0,0,0,0,0,1,0,0,0,1,1,0,0
14500,1,2,1,3,861.75,0,0,0,0,1,0,0,1,0,0,0,0,1
14501,1,1,1,4,613.0,0,1,1,1,0,1,0,0,0,1,0,0,1
14502,1,3,1,3,1299.75,0,1,1,1,0,1,0,0,0,1,1,0,0
14503,1,2,1,6,806.5,0,1,0,0,0,1,0,0,0,1,0,0,1
14504,1,1,1,5,1255.75,0,1,0,1,0,0,1,0,0,1,0,0,1
14505,1,1,1,6,1151.75,0,1,0,1,1,0,0,0,0,1,0,0,1
14506,1,2,2,3,985.75,0,1,0,1,1,0,0,0,1,0,1,0,0
14507,1,1,1,2,1041.25,0,1,0,1,1,0,0,0,0,1,0,0,1
14508,2,3,1,5,918.25,0,1,0,1,1,0,0,0,0,1,0,1,0
14509,1,2,1,5,887.5,0,0,1,0,0,1,0,1,0,0,0,1,0
14510,2,2,1,2,866.75,0,1,0,0,0,1,0,0,1,0,0,1,0
14511,2,2,1,2,1131.75,0,0,1,0,0,1,0,0,0,1,1,0,0
14512,1,2,1,3,1151.5,0,0,0,1,0,0,1,0,1,0,0,0,1
14513,1,1,1,4,1031.0,0,0,0,0,0,0,1,1,0,0,0,0,1
14514,1,2,1,4,929.5,0,0,0,1,0,1,0,0,1,0,0,0,1
14515,1,3,1,4,286.0,0,1,1,1,1,0,0,1,0,0,0,0,1
14516,1,2,1,4,278.0,0,1,0,0,0,0,1,1,0,0,1,0,0
14517,1,2,1,6,789.75,0,0,0,0,0,0,1,1,0,0,0,0,1
14518,1,2,1,3,1002.25,0,1,1,0,0,1,0,1,0,0,1,0,0
14519,1,2,1,4,1050.0,1,1,0,1,1,0,0,0,0,1,0,1,0
14520,1,1,1,3,1106.75,0,0,0,1,0,1,0,0,0,1,0,0,1
14521,1,2,2,2,1230.25,0,1,0,0,1,0,0,1,0,0,1,0,0
14522,1,1,1,3,934.5,0,0,0,1,0,1,0,0,0,1,0,0,1
14523,1,1,1,2,1246.0,0,0,0,1,0,1,0,0,1,0,0,1,0
14524,2,3,1,2,1036.5,0,0,0,1,0,0,1,0,0,1,0,0,1
14525,1,2,1,2,1095.75,0,1,0,1,1,0,0,0,1,0,1,0,0
14526,1,2,1,3,735.5,0,1,0,1,0,1,0,0,1,0,0,0,1
14528,2,3,2,3,1119.5,0,0,0,0,0,1,0,1,0,0,0,0,1
14529,2,2,1,4,775.0,1,1,1,0,1,0,0,1,0,0,0,1,0
14530,1,3,1,2,1288.0,0,0,0,1,0,0,1,0,1,0,1,0,0
14531,1,1,1,3,259.0,1,1,0,0,0,0,1,0,1,0,0,1,0
14533,1,1,2,4,1209.0,0,0,0,1,0,0,1,0,0,1,1,0,0
14534,1,1,1,5,317.0,0,1,0,0,0,1,0,1,0,0,0,0,1
14535,1,2,1,3,1428.75,0,0,0,1,1,0,0,0,0,1,0,1,0
14536,1,3,1,3,1307.5,0,0,1,0,0,0,1,0,0,1,0,0,1
14537,1,1,1,2,344.5,0,0,1,0,0,1,0,0,0,1,0,1,0
14538,1,2,1,4,1379.0,0,1,0,1,0,1,0,1,0,0,0,0,1
14539,2,1,1,2,1145.0,0,1,0,1,0,0,1,0,0,1,0,1,0
14540,1,3,2,5,1211.0,0,1,0,1,0,1,0,0,0,1,0,0,1
14541,2,3,1,2,589.0,0,1,0,0,0,0,1,0,1,0,1,0,0
14542,3,1,1,4,1381.0,0,0,0,1,0,0,1,0,0,1,0,0,1
14543,1,2,1,3,984.5,0,0,0,1,1,0,0,1,0,0,0,1,0
14544,1,1,1,4,1089.25,1,0,0,0,1,0,0,0,1,0,0,1,0
14545,1,2,2,2,902.5,0,0,0,1,1,0,0,0,1,0,0,1,0
14546,1,2,1,4,831.5,0,0,0,1,1,0,0,0,0,1,0,0,1
14547,1,3,1,2,1526.25,0,0,0,1,1,0,0,0,0,1,0,0,1
14548,2,2,1,4,985.5,1,1,1,0,0,0,1,0,0,1,0,1,0
14549,1,1,2,2,707.0,0,0,0,0,1,0,0,1,0,0,1,0,0
14550,2,1,1,1,361.25,0,1,1,1,1,0,0,0,0,1,0,1,0
14551,1,1,1,5,1153.0,0,0,1,1,0,1,0,0,1,0,1,0,0
14552,1,2,1,5,709.0,0,0,0,1,0,1,0,0,0,1,0,0,1
14553,1,1,1,3,983.0,0,1,0,0,0,0,1,1,0,0,0,1,0
14554,1,1,1,5,761.5,1,1,0,1,0,0,1,0,1,0,0,1,0
14555,1,1,1,2,1072.0,0,1,0,0,0,0,1,0,1,0,1,0,0
14556,1,2,2,3,1274.0,0,1,0,0,1,0,0,0,0,1,1,0,0
14558,1,3,1,3,1064.0,0,0,1,1,0,1,0,1,0,0,0,0,1
14559,1,3,1,5,759.75,0,1,0,1,0,0,1,0,1,0,1,0,0
14560,1,3,2,1,352.0,0,0,0,0,1,0,0,0,0,1,0,0,1
14561,3,3,1,4,1272.0,0,1,0,1,0,1,0,0,0,1,0,1,0
14562,2,2,2,5,321.75,0,0,0,0,1,0,0,0,1,0,0,0,1
14563,1,2,1,3,1270.5,0,0,0,1,0,0,1,1,0,0,0,0,1
14564,2,1,1,3,1216.25,0,0,0,1,0,1,0,0,1,0,1,0,0
14565,1,2,2,5,1020.75,0,0,0,0,1,0,0,0,0,1,0,0,1
14566,1,1,2,3,276.0,0,0,1,1,0,1,0,0,0,1,1,0,0
14567,2,2,1,3,985.75,0,1,0,0,0,0,1,0,0,1,1,0,0
14568,1,2,1,5,1043.5,0,1,0,0,0,1,0,1,0,0,0,1,0
14569,1,2,1,2,662.5,0,1,1,1,0,0,1,0,0,1,0,0,1
14571,2,2,1,4,1117.5,0,0,0,0,0,0,1,0,0,1,0,1,0
14572,1,2,1,5,1051.75,0,1,0,0,0,0,1,1,0,0,0,1,0
14573,1,2,1,1,765.5,0,1,0,1,0,1,0,0,0,1,1,0,0
14574,1,3,1,3,943.0,0,0,0,1,0,0,1,1,0,0,0,0,1
14575,1,2,1,4,842.5,0,1,0,0,0,1,0,0,1,0,1,0,0
14576,1,2,1,3,579.0,0,0,0,1,0,0,1,0,0,1,0,0,1
14577,1,3,1,3,899.25,0,0,1,0,0,0,1,1,0,0,1,0,0
14578,2,2,1,3,687.25,0,1,0,0,0,1,0,0,0,1,0,0,1
14579,2,3,2,4,924.5,1,1,0,1,1,0,0,0,0,1,0,1,0
14580,1,1,1,4,339.75,0,1,0,1,1,0,0,0,0,1,1,0,0
14581,1,2,1,4,1144.0,0,0,0,0,1,0,0,0,0,1,1,0,0
14582,1,1,1,5,1071.5,0,1,0,1,0,0,1,1,0,0,0,0,1
14586,1,3,2,5,991.5,0,0,1,1,1,0,0,1,0,0,1,0,0
14587,1,1,1,3,1149.5,0,1,0,1,0,0,1,0,1,0,1,0,0
14588,2,1,1,2,1328.5,0,1,0,1,0,0,1,0,0,1,0,1,0
14590,2,2,1,3,744.25,1,1,0,1,0,0,1,0,0,1,0,1,0
14591,1,1,1,4,1043.25,0,1,0,1,0,0,1,0,0,1,0,0,1
14592,1,2,1,5,637.75,0,1,1,0,1,0,0,0,1,0,0,1,0
14594,1,2,1,4,1247.0,0,0,1,1,0,1,0,1,0,0,0,0,1
14595,1,1,1,3,308.0,0,1,0,1,0,0,1,0,0,1,0,0,1
14596,1,2,1,4,1369.25,0,0,1,0,0,1,0,0,1,0,0,1,0
14597,1,3,1,5,1307.5,0,0,0,1,1,0,0,0,0,1,1,0,0
14598,1,2,1,4,1216.0,0,1,0,1,1,0,0,0,0,1,0,0,1
14599,2,2,1,2,1050.25,0,0,0,0,0,1,0,0,0,1,0,0,1
14601,1,3,1,1,704.25,1,1,0,0,0,0,1,0,1,0,0,0,1
14603,2,2,1,2,1025.75,0,1,0,1,1,0,0,0,0,1,1,0,0
